Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Urban population,SP.URB.TOTL,China,CHN,300165618,452999147,658498663,678933504,699187267,719587859,740239259,761027100,782199374,803554542,823827650,..
Urban population,SP.URB.TOTL,Colombia,COL,23000000,29309135,35257426,35770189,36262940,36761204,37300597,37904385,38589139,39338952,40105215,..
Urban population,SP.URB.TOTL,Comoros,COM,114707,152294,192928,198122,203574,209275,215196,221333,227690,234271,241082,..
Urban population,SP.URB.TOTL,"Congo, Dem. Rep.",COD,10602701,16544508,25833935,27065209,28355103,29704531,31115109,32586918,34121207,35717778,37376673,..
Urban population,SP.URB.TOTL,"Congo, Rep.",COG,1280274,1835634,2703391,2800043,2894149,2987552,3083060,3182830,3287509,3396521,3509318,..
Urban population,SP.URB.TOTL,Costa Rica,CRI,1559810,2339860,3283628,3376037,3466588,3555158,3641672,3726119,3808506,3888684,3966556,..
Urban population,SP.URB.TOTL,Cote d'Ivoire,CIV,4691843,7101012,9718245,10041393,10379711,10732981,11100535,11483934,11883008,12298401,12729904,..
Urban population,SP.URB.TOTL,Croatia,HRV,2438225,2387324,2369143,2368126,2368751,2370674,2370234,2360534,2354458,2337248,2328791,..
Urban population,SP.URB.TOTL,Cuba,CUB,7774374,8380761,8598651,8617290,8643315,8668175,8690598,8708304,8720099,8728621,8734561,..
Urban population,SP.URB.TOTL,Curacao,CUW,123122,121481,133691,135409,136353,137738,139450,141158,142535,142881,142497,..
Urban population,SP.URB.TOTL,Cyprus,CYP,511915,647550,751581,758205,763443,767957,772388,777233,782633,788451,794548,..
Urban population,SP.URB.TOTL,Czech Republic,CZE,7772750,7587516,7673029,7681562,7693579,7705910,7723921,7748928,7773650,7805452,7840913,..
Urban population,SP.URB.TOTL,Denmark,DNK,4361727,4544013,4815111,4844002,4872608,4901386,4932961,4974525,5020143,5059173,5094448,..
Urban population,SP.URB.TOTL,Djibouti,DJI,448449,549181,646944,657875,669663,682097,694818,707586,720322,733072,745819,..
Urban population,SP.URB.TOTL,Dominica,DMA,44420,45457,48264,48499,48742,48988,49248,49528,49829,50150,50483,..
Urban population,SP.URB.TOTL,Dominican Republic,DOM,3939543,5231295,7150443,7342931,7527829,7711911,7895294,8077905,8259551,8439626,8615868,..
Urban population,SP.URB.TOTL,Ecuador,ECU,5636222,7646590,9410469,9580933,9746827,9915343,10091292,10278096,10477465,10687239,10903407,..
Urban population,SP.URB.TOTL,"Egypt, Arab Rep.",EGY,24406147,29457843,35603056,36347578,37114895,37919402,38737018,39551544,40359123,41185809,42030812,..
Urban population,SP.URB.TOTL,El Salvador,SLV,2596779,3468701,4047470,4119159,4191073,4263183,4335706,4408611,4481144,4553134,4624412,..
Urban population,SP.URB.TOTL,Equatorial Guinea,GNQ,145647,297586,622236,666007,711522,748581,786525,825196,864454,904173,944333,..
Urban population,SP.URB.TOTL,Eritrea,ERI,426998,609485,1115201,1149670,..,..,..,..,..,..,..,..
Urban population,SP.URB.TOTL,Estonia,EST,1117738,969061,906655,902194,899089,897846,897427,899949,902145,905267,909825,..
Urban population,SP.URB.TOTL,Eswatini,SWZ,166145,228093,239375,243351,246607,249962,253486,257242,261330,265723,270402,..
Urban population,SP.URB.TOTL,Ethiopia,ETH,6043927,9761536,15178365,15986316,16839218,17717910,18635946,19590313,20581872,21609845,22678295,..
Urban population,SP.URB.TOTL,Faroe Islands,FRO,14463,16982,19568,19650,19723,19810,19904,20007,20125,20257,20400,..
Urban population,SP.URB.TOTL,Fiji,FJI,303167,388537,448576,454891,460182,464883,469756,475365,481870,489113,496942,..
Urban population,SP.URB.TOTL,Finland,FIN,3957581,4253964,4492880,4543014,4593267,4629925,4651843,4669930,4686120,4699884,4711421,..
Urban population,SP.URB.TOTL,France,FRA,43127028,46214923,50961407,51373800,51791144,52228061,52651004,53044946,53432321,53612472,53887219,..
