Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Costa Rica,CRI,9100000,49833730,158855730.1,214778112,310560930.4,374402372.6,454698564.8,495827687.8,503368674.6,538240000,565152000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cote d'Ivoire,CIV,..,..,17428630.09,18426837.06,17201730.1,3890008.611,2890284.753,2563194.289,2711598.39,3083450.961,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Croatia,HRV,..,60498720.4,224818850.1,262522045.5,307359863.6,281039802.6,275923004.8,267797245.1,268810881.5,307268071.3,309749075.7,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Curacao,CUW,..,..,..,25569832.4,22229050.28,29363128.49,29184357.54,26212290.5,28167597.77,27905027.93,26670391.06,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Cyprus,CYP,4366050.393,20725917.49,..,..,127245097.5,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Czech Republic,CZE,..,81725597.71,945086547.4,1179217303,1042852406,1160503560,1343830327,1227305475,1193119443,1243172655,1493954721,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Denmark,DNK,..,..,1325847663,1412631900,1392512982,1735972102,1695330425,1530214735,1625778239,1488297357,1562867428,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Dominica,DMA,100000,118518.5185,1242888.889,608970.3704,594080.7407,594080.7407,586672.2074,672686.2852,674278.8778,652481.8407,661571.4004,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Dominican Republic,DOM,..,29700000,67100000,71400000,59200000,63700000,81400000,88900000,98400000,134000000,157700000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Ecuador,ECU,37000000,62000000,54051146.24,65761531.27,90468876.14,125980953.7,110557408,72456488.63,46324537.67,29617261.76,18935584.43,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,"Egypt, Arab Rep.",EGY,..,401000000,226000000,231600000,344700000,327500000,241500000,213800000,187700000,254500000,298000000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,El Salvador,SLV,1270382.088,20500000,31490000,39934371.44,54681828.7,71564697.09,68550429.24,70203548.96,136773816.8,138322271.5,98780318.31,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Eritrea,ERI,..,281121.134,..,..,..,..,..,..,..,..,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Estonia,EST,..,7909800.996,60041345.41,74447963.38,61274606.29,49014653.79,61551392.44,43591116.46,51669819.03,62014803.52,64744685.34,..
